candidate_id,family,name,thesis,primary_role,market_scope,data_required,source_class,source_signal_class,mapping_status,discovery_status,validation_status,lockbox_status,prospective_status,live_decision_weight,capital_permission,claim_ceiling,notes
OAP_PREDICTOR_DIVINIT,open_source_cross_sectional_asset_pricing,Dividend Initiation,"Keep only distcd 2nd digit = 2 or 3.  Define dividend initiation as having paid a dividend in month t (divamt > 0), and not having paid a dividend in the last 24 months.  DivInit is equal to 1 if a dividend was initiated in the past 6 months, and 0 for all other stocks.",information_flow_or_positioning,US_equities_cross_section,Event,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"We deviate from OP in not imposing an NYSE/AMEX requirement.  This allows our portfolios to have a reasonable number of stocks.  We also ""hold"" for 6 months rather than 12, since most of the returns come in the first 6 months."
OAP_PREDICTOR_DIVOMIT,open_source_cross_sectional_asset_pricing,Dividend Omission,"Keep only distcd 2nd digit = 2 or 3.  Define firms as quarterly, semi-annual, or annual payers based on payment history.  Define a consistent payer as a firm that paid quarterly or semi-annual dividends for the past 18 months, or annual dividends for the past 2 years.  An omission is the first month where a consistent payer failed to pay a dividend over the past quarter/6-months/year.  Finally, DivOmit = 1 if there is an omission in the past 2 months and 0 otherwise",information_flow_or_positioning,US_equities_cross_section,Event,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"We deviate from OP in not imposing an NYSE/AMEX requirement.  This allows our portfolios to have a reasonable number of stocks.  OP's returns are short DivOmit and long EW crsp, which probably pushes up their t-stat.  Unlike DivInit, we ""hold"" for only 2 month because Table 3 shows that the DivOmit performance is highly concentrated early in the event.  Very few stocks in the omission portfolio."
OAP_PREDICTOR_DIVSEASON,open_source_cross_sectional_asset_pricing,Dividend seasonality,"Drop if 3rd digit of distcd = 2 or >= 6.  Assign DivSeason = 0 if there was a dividend paid in the last 12 months.  Replace DivSeason = 1 if the third digit of disctcd is 3, 0, or 1, and a positive dividend was paid 2, 5, 8, or 11 months ago, if the third digit is 4 and a dividend was paid 5 or 11 months ago, or if the third digit is 5 and a dividiend was paid 11 months ago.",information_flow_or_positioning,US_equities_cross_section,Event,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PREDICTOR_DIVYIELDST,open_source_cross_sectional_asset_pricing,Predicted div yield next month,"Using CRSP distributions, keep only distcd beginning in 12 and if the third digit of distcd is 3, 4, or 5.  Also keep only if stock paid a dividend in the last 12 months.  Define Ediv1 = div 2 months ago if distcd's 3rd digit is 0, 1, or 3.  Define Ediv1 = div 5 months ago if the distcd 3rd digit is 4.  Define Ediv = div 11 months ago if the distcd 3rd digit is 5.  Define Edy1 as Ediv1/abs(prc).  Finally, discretize Edy1 to smooth around the huge mass at 0 as follows: DivYieldST = 0 if Edy1 = 0, 1 if Edy is between 0 and 0.005, 2 if Edy1 is between 0.005 and 0.010, and 3 if Edy > 0.010.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"HXZ cite Litzenberger and Ramaswamy (LR) for their Dp predictor, but Dp is an annual dividend yield that is closer to Keim (1985), which shows very weak predictability.  LR is actually similar to DivSeason (Hartzmark and Solomon), and we follow LR.  LR uses a badly behaved regression with 75% of their div yield variable = 0, so we are flexible in our approach to mimic their results.  Also the paper is old, mostly theory, and provides little detail on their data handling.  Clear is a judgment call."
OAP_PREDICTOR_DNOA,open_source_cross_sectional_asset_pricing,change in net operating assets,"12-month growth in Net Operating Assets scaled by lagged total assets (at). Net Operating assets are operating assets minus operating liabilities. Operating assets are total assets (at) minus cash- and short-term investments (che), operating liabilities are total assets minus long-term debt (dltt), minority interest (mib), deferred charges (dlc), book equity (ceq) and preferred stock (pstk), all items (except at and ceq) replaced with 0 if missing.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Seems to be monthly.  Table 4 footnote says decile portfolios formed monthly for NOA.  Interestingly they have a minimum 4 month lag.
OAP_PREDICTOR_DOLVOL,open_source_cross_sectional_asset_pricing,Past trading volume,Log of two-month lagged trading volume (vol) times two-month lagged price (prc).,execution_or_flow,US_equities_cross_section,Trading,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"OP is an exploration style paper, and DolVol is just one predictor.  Tables 4-6 have related results, but Table 6 is the simplest.  Table 6A has t=2.86 for NYSE subsample, Table 6B has t=2.6 for NASDAQ subsample, we write down 2.86, but use NYSE and NASDAQ in our ports."
OAP_PREDICTOR_EARNINGSCONSISTENCY,open_source_cross_sectional_asset_pricing,Earnings consistency,"Average earnings growth over previous 48 months. Earnings growth is defined as EPS (epspx) minus EPS 12 months ago divided by average EPS 12 and 24 months ago. Exclude if price less than 5, absolute value of 12 month earnings growth greater 600%, or earnings growth and earnings growth 12 months ago have different signs.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Could not access OP, so we used the Alwathainani's dissertation from VCU.  We follow MP, which is simpler than OP."
OAP_PREDICTOR_EARNINGSFORECASTDISPARITY,open_source_cross_sectional_asset_pricing,Long-vs-short EPS forecasts,Analyst forecasted 5-year earnings growth (fgr5yr) minus 100 times the difference between mean earnings forecast (meanest) and fiscal year earnings expectations (fy0a) scaled by the absolute value of fy0a.  Drop if fpedats is missing or fpedats - statpers < 30,value_capture,US_equities_cross_section,Analyst,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Our strategy is simpler and follows HXZ. OP uses 3x3 sort, then LS corners.  OP t-stat is 4-factor alpha, but the factor premiums roughly cancel."
OAP_PREDICTOR_EARNINGSSTREAK,open_source_cross_sectional_asset_pricing,Earnings surprise streak,Use fpi == 6 and only the last statpers for each anndats_act.  Define surp = (actual - meanest)/price.  Define a firm-anndats as a streak if surp has the same sign as the most recent surp observation.  Keep only streaks.  Then define signal = surp.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Table 3's footnote says stocks remain in the relevant portfolio for 6 months, which we take to mean that earnings announcements more than 6 months old are not used.  Announcements are quarterly anyway, so the rankings need to change quarterly.  We reassign portfolios monthly because earnings announcements occur throughout the year.  This was updated in 2021 February.  Old version was much simpler."
OAP_PREDICTOR_EARNINGSSURPRISE,open_source_cross_sectional_asset_pricing,Earnings Surprise,"EPS (epspxq) minus EPS twelve months ago - Drift, scaled by standard deviation of that expression. Drift is the average earnings growth (EPS - EPS twelve months ago) over the past two years. Exclude if price less than 5",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,No LS but very strong return pattern
OAP_PREDICTOR_EARNSUPBIG,open_source_cross_sectional_asset_pricing,Earnings surprise of big firms,Average monthly value of EarningsSurprise (defined above) of the 30% largest companies by market value of equity in the same Fama-French 48 industry. Exclude the largest 30% of companies for EarnSupBig (not to compute the anomaly),value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Only shows up in Table 6.  t-stat is from firm-week regressions.
OAP_PREDICTOR_EBM,open_source_cross_sectional_asset_pricing,Enterprise component of BM,(ceq + che - dltt - dlc - dc - dvpa+ tstkp ) / (mve\_c + che - dltt - dlc - dc - dvpa+ tstkp). Exclude if price less than 5.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Enterprise = operating = NOA in OP.  So this should be NOA/P^NOA.  Need to adjust sample dates: even though paper says it begins in 1962, there is only 1 stock for the first 5 months of 1962. Table 4a has double sort with most t-stats above 3.  hand t-stat is 3.0 for simplicity and hand ret is 0.12.  OP drops extreme obs but we don't."
OAP_PREDICTOR_ENTMULT,open_source_cross_sectional_asset_pricing,Enterprise Multiple,"Market value of equity + long-term debt (dltt) + debt in current liabilities (dlc) + deferred charges (dc) - cash and short-term investments (che) , divided by operating income (oibdp). Exclude if missing book equity or negative operating income.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Table 3 Panel B. Table 3A shows raw returns but no t-stats.
OAP_PREDICTOR_EP,open_source_cross_sectional_asset_pricing,Earnings-to-Price Ratio,"ib / lag(market value of equity, 6 months).  NYSE stocks only.  Exclude if EP < 0.  Lag simulates the Dec 31 market equity used in original paper",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"MP use sample dates 1964-1971, but the original paper uses 1956-1971.  Also, original uses Dec 31 mve_c, so we lag by 6 months our monthly mve_c to approximate."
OAP_PREDICTOR_EQUITYDURATION,open_source_cross_sectional_asset_pricing,Equity Duration,see code,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Tab6A uses FF93 style factor (HDMLD).  They don't seem to like the factor thing much and complain about it on page 14.  Our is just VW quintiles for simplicity,"
OAP_PREDICTOR_EXCHSWITCH,open_source_cross_sectional_asset_pricing,Exchange Switch,"Binary variable equal to 1 if a firm switched from AMEX or NASDAQ to NYSE within the past year, or from NASDAQ to AMEX within the past year.",information_flow_or_positioning,US_equities_cross_section,Event,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Fig 1 shows month 1 has most negative expected return.  Number of events approx 3,000, so this should work in portfolios."
OAP_PREDICTOR_EXCLEXP,open_source_cross_sectional_asset_pricing,Excluded Expenses,Difference between unadjusted earnings (EPSActualUnadj) from IBES and quarterly earnings per share (epspiq). Exclude the highest and lowest 1% of values.,information_flow_or_positioning,US_equities_cross_section,Analyst,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Called total excusions in paper.  LS return is not at all monotonic, but reg (tab 5) is extremely significant.  Tab 7 port sort has a nonstandard p-value and subsets data, so we hand collect tab 5."
OAP_PREDICTOR_FEPS,open_source_cross_sectional_asset_pricing,Analyst earnings per share,"Using IBES unadjusted forecasts, keep fpi == 1, signal is meanest.",value_capture,US_equities_cross_section,Analyst,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PREDICTOR_FGR5YRLAG,open_source_cross_sectional_asset_pricing,Long-term EPS forecast,"Lag long-term earnings forecast (fgr5yr) by 6 months.   Then keep only June observations, and fill in missing with most recent obs.  Exclude if book equity (ceq), net income (ib), deferred taxes (txdi), dividends (dvp), revenue (sale) or depreciation (dp) is missing.  Keep only",value_capture,US_equities_cross_section,Analyst,OpenSourceAP_SignalDoc_official,PREDICTOR,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Port sort in Tab 2 is very strong but no t-stats.  Regression in Tab 3 E{g} is univariate.  We find the timing of the lag is important, but it may be more important to compound monthly returns to annual, as described on page 1717.  If we compound returns, the high volatility of the high long-term-growth stocks leads to very poor performance, consistent with Table II of OP and Figure 1 of the 2019 JF paper.  We are grateful to Rafael La Porta for helping us identify this feature.  But for our paper, our portfolio is just the arithmetic mean of monthly returns for simplicity."
